"","from","V1","reason"
"12529","ricesusane","andersonbrooked","1.4(B),1.4(D)"
"12530","ricesusane","andersonbrooked","1.4(B),1.4(D)"
"12531","ricesusane","andersonbrooked","1.4(B),1.4(D)"
"12532","ricesusane","andersonbrooked","1.4(B),1.4(D)"
"12533","ricesusane","andersonbrooked","1.4(B),1.4(D)"
"12534","ricesusane","andersonbrooked","1.4(B),1.4(D)"
"12538","ricesusane","andersonbrooked","1.4(B),1.4(D)"
"12539","vermarichardr","macmanusjosephe",NA
"12540","vermarichardr","macmanusjosephe",NA
"12543","ricesusane","andersonbrooked","1.4(B),1.4(D)"
"12544","gordonphiliph","vermarichardr",NA
"12545","holbrookerichard","sullivanrob",NA
"12546","annemarieslaughter","cherylmills",NA
"12547","cherylmills","annemarieslaughter",NA
"12548","annemarieslaughter","hs",NA
"12549","annemarieslaughter","annemarieslaughter",NA
"12550","cherylmills","annemarieslaughter",NA
"12552","annemarieslaughter","annemarieslaughter",NA
"12554","annemarieslaughter","annemarieslaughter",NA
"12555","mullstephend","cherylmills",NA
"12556","mullstephend","crosbycolint",NA
"12557","mullstephend","bitterrena",NA
"12558","sterntoddd","imfroman]",NA
"12559","sterntoddd","mfroman",NA
"12575","hydedana","cherylmills",NA
"12588","hydedana","cherylmills",NA
"12599","hydedana","cherylmills",NA
"12608","hydedana","cherylmills",NA
"12615","hydedana","cherylmills",NA
"12620","hydedana","cherylmills",NA
"12623","hydedana","cherylmills",NA
"12630","hoffredericc","shapirodanielb",NA
"12631","hoffredericc","shapirodanielb",NA
"12637","hoffredericc","shapirodanielb",NA
"12638","hoffredericc","shapirodanielb",NA
"12641","hoffredericc","shapirodanielb",NA
"12642","hoffredericc","shapirodanielb",NA
"12643","hoffredericc","shapirodanielb",NA
"12644","hoffredericc","shapirodanielb",NA
"12646","sterntoddd","mfroman",NA
"12647","feltmanjeffreyd","sullivanjacob",NA
"12648","sterntoddd","mfromanijaldycconnors",NA
"12649","mertenkennethh","cherylmills",NA
"12650","cherylmills","mertenkennethh",NA
"12651","mertenkennethh","cherylmills",NA
"12658","cherylmills","smithgaylee",NA
"12659","cherylmills","smithgaylee",NA
"12660","burnswilliam","sullivanjacob","1.4(B),1.4(D)"
"12661","burnswilliam","imichael_a_mcfaul","1.4(B),1.4(D)"
"12662","burnswilliam","mcfaulmichaela","1.4(B),1.4(D)"
"12663","burnswilliam","mcfaulmichaela","1.4(B),1.4(D)"
"12664","burnswilliam","sullivanjacob","1.4(B),1.4(D)"
"12665","burnswilliam","itilichael_a_mcfaull","1.4(B),1.4(D)"
"12666","burnswilliam","mcfaulmichaela","1.4(B),1.4(D)"
"12667","burnswilliam","mcfaulmichaela","1.4(B),1.4(D)"
"12687","burnswilliam","sullivanjacob",NA
"12689","vermarichardr","vermarichardr",NA
"12691","vermarichardr","vermarichardr",NA
"12693","burnswilliam","sullivanjacob",NA
"12694","wellsaliceg","burnswilliam",NA
"12704","holbrookerichard","sullivanjacob",NA
"12714","humaabedin","hanleymr",NA
"12770","hormatsrobertd","vermarichardr",NA
"12771","vermarichardr","hormatsrobertd",NA
"12816","buhlcindy","cherylmills",NA
"12829","wellsaliceg","sullivanjacob",NA
"12836","schwerindanielb","sullivanjacob",NA
"12839","cherylmills","sullivanjacob",NA
"12840","buhlcindy","cherylmills",NA
"12843","wellsaliceg","sullivanjacob",NA
"12849","humaabedin","valmoroui",NA
"12880","wellsaliceg","sullivanjacob",NA
"12883","cherylmills","sullivanjacob",NA
"12884","buhlcindy","cherylmills",NA
"12899","balderstonkrism","humaabedin",NA
"12936","rossalec","steinbergjamesb",NA
"13001","humaabedin","bealecourtneyakramer",NA
"13002","colemanclairel","seso_scalls",NA
"13004","burnsstrider","minyonmoore",NA
"13021","gordonphiliph","cherylmills",NA
"13022","cherylmills","sullivanjacob",NA
"13052","valenzuelaarturoa","kellycraiga",NA
"13056","humaabedin","sullivanjacob",NA
"13073","humaabedin","bealecourtneyakramer",NA
"13074","colemanclairel","seso_scalls",NA
"13086","kohharoldhongju","crowleyphilipj",NA
"13119","muscatinelissa","cherylmills",NA
"13136","goosbyeric","cherylmills","1.4(D)"
"13137","cherylmills","goosbyeric","1.4(D)"
"13138","goosbyeric","cherylmills","1.4(D)"
"13143","annemarieslaughter","annemarieslaughter",NA
"13146","buhlcindy","cherylmills",NA
"13147","buhlcindy","cherylmills",NA
"13152","toivnoraf","cherylmills",NA
"13153","cherylmills","diminucostevenl",NA
"13179","mullstephend","sullivanjacob","1.4(B),1.4(D)"
"13202","evergreen","pir",NA
"13222","schwartzlarry","mchalejuditha",NA
"13223","mchalejuditha","schwartzlarry",NA
"13224","schwartzlarry","mchalejuditha",NA
"13228","cherylmills","muscatinelissa",NA
"13229","muscatinelissa","cherylmills",NA
"13242","balderstonkrism","cherylmills",NA
"13245","gordonphiliph","humaabedin",NA
"13269","schwartzlarry","mchalejuditha",NA
"13275","mullstephend","sullivanjacob",NA
"13280","rodriguezmiguele","humaabedin",NA
"13298","rodriguezmiguele","humaabedin",NA
"13304","pir","evergreen",NA
"13316","rodriguezmiguele","humaabedin",NA
"13320","holbrookerichard","singhvikramj",NA
"13322","pir","evergreen",NA
"13323","evergreen","sullivanjacob",NA
"13325","mchalejuditha","annemarieslaughter",NA
"13329","mchalejuditha","oteromaria",NA
"13332","cherylmills","thomasfmclarty",NA
"13349","lewjacob","valmorolona",NA
"13373","schwerindanielb","sullivanjacob",NA
"13376","schwerindanielb","sullivanjacob",NA
"13396","cherylmills","lindwalldavide",NA
"13397","lindwalldavide","cherylmills",NA
"13420","cherylmills","lindwalldavide",NA
"13421","lindwalldavide","cherylmills",NA
"13430","valmorolona","humaabedin",NA
"13442","cherylmills","lindwalldavide",NA
"13443","lindwalldavide","cherylmills",NA
"13467","curtismeghanna","cherylmills",NA
"13516","annemarieslaughter","annemarieslaughter",NA
"13564","cherylmills","kohharoldhongju",NA
"13565","kohharoldhongju","mertenkennethh",NA
"13583","cherieblair","clintonbill",NA
"13605","reynosojulissa","cherylmills","1.4(B),1.4(D)"
"13606","cherylmills","reynosojulissa","1.4(B),1.4(D)"
"13607","reynosojulissa","cherylmills","1.4(B),1.4(D)"
"13612","cherieblair","clintonbill",NA
"13625","kellycraiga","sullivanjacob",NA
"13634","fuchsmichaelh","humaabedin",NA
"13680","shannonthomasa","sullivanjacob",NA
"13681","sullivanjacob","shannonthomasa",NA
"13690","humaabedin","oscarflores",NA
"13710","humaabedin","oscarflores",NA
"13714","humaabedin","oscarflores",NA
"13747","gordonphiliph","burnswilliam",NA
"13756","humaabedin","oscarflores",NA
"13786","crowleyphilipj","muscatinelissa",NA
"13792","humaabedin","oscarflores",NA
"13796","humaabedin","oscarflores",NA
"13815","evergreen","pir",NA
"13823","humaabedin","oscarflores",NA
"13825","humaabedin","oscarflores",NA
"13841","lindwalldavide","cherylmills","1.4(B),1.4(D)"
"13842","cherylmills","lindwalldavide","1.4(B),1.4(D)"
"13843","lindwalldavide","mertenkennethh","1.4(B),1.4(D)"
"13846","lindwalldavide","cherylmills","1.4(B),1.4(D)"
"13847","cherylmills","lindwalldavide","1.4(B),1.4(D)"
"13848","lindwalldavide","mertenkennethh","1.4(B),1.4(D)"
"13851","kellycraiga","cherylmills",NA
"13854","mullstephend","sullivanjacob",NA
"13859","reinesphilippei","sullivanjacob",NA
"13889","pverveer","ghorisaban",NA
"13890","pverveer","ghorisaban",NA
"13891","pverveer","ghorisaban",NA
"13896","valmorolona","cherylmills",NA
"13916","balderstonkrism","jilotylaurenc",NA
"13917","jilotylaurenc","balderstonkrism",NA
"13918","balderstonkrism","jilotylaurenc",NA
"13931","klevorickcaitlinb","cherylmills",NA
"13942","kohharoldhongju","sullivanjacob",NA
"13961","klevorickcaitlinb","cherylmills",NA
"13964","valmorolona","cherylmills",NA
"14032","evergreen","pir",NA
"14058","buhlcindy","cherylmills",NA
"14082","sterntoddd","sullivanjacob",NA
"14108","sterntoddd","sullivanjacob",NA
"14131","mertenkennethh","smithdanielb",NA
"14140","humaabedin","eh",NA
"14143","humaabedin","jacobsonroberta",NA
"14144","jacobsonrobertas","s_specialassistants",NA
"14146","strobetalbott","humaabedin",NA
"14147","humaabedin","strobetalbott",NA
"14148","strobetalbott","cherylmills",NA
"14149","strobetalbott","hrc",NA
"14156","muscatinelissa","cherylmills",NA
"14158","muscatinelissa","cherylmills",NA
"14176","humaabedin","jacobsonroberta",NA
"14177","jacobsonrobertas","s_specialassistants",NA
"14183","reynosojulissa","haitidlcdistro",NA
"14189","reynosojulissa","haitidlcdistro",NA
"14204","sullivanjacob","cherylmills",NA
"14229","jilotylaurenc","humaabedin",NA
"14237","opsnewsticker","newsmahogany",NA
"14239","humaabedin","markh",NA
"14248","verveermelannes","moriartyjamesf","1.4(B),1.4(D)"
"14249","verveermelannes","blakerobert","1.4(B),1.4(D)"
"14252","humaabedin","marl",NA
"14267","opsnewsticker","ses_s",NA
"14269","opsnewsticker","newsmahogany",NA
"14272","kennedypatrickf","cherylmills",NA
"14275","simmonskristam","newsmahogany",NA
"14278","kennedypatrickf","cherylmills",NA
"14281","jacobsonrobertas","humaabedin",NA
"14285","mchalejuditha","doughattaway",NA
"14287","cherylmills","kendalldavid",NA
"14290","cherylmills","kendalldavid",NA
"14291","cherylmills","kendalldavid",NA
"14300","jacobsonrobertas","humaabedin",NA
"14316","opsnewsticker","newsmahogany",NA
"14342","jacobsonrobertas","humaabedin",NA
"14354","opsnewsticker","newsmahogany",NA
"14358","opsnewsticker","newsmahogany",NA
"14369","caitlinklevorick","cherylmills",NA
"14376","caitlinklevorick","cherylmills",NA
"14377","opsnewsticker","newsmahogany",NA
"14378","vermarichardr","humaabedin",NA
"14379","humaabedin","rodriguezmiguele",NA
"14380","rodriguezmiguele","cherylmills",NA
"14382","rodriguezmiguele","cherylmills",NA
"14383","hormatsrobertd","cherylmills",NA
"14389","opsnewsticker","newsmahogany",NA
"14392","caitlinklevorick","cherylmills",NA
"14395","vermarichardr","humaabedin",NA
"14396","humaabedin","rodriguezmiguele",NA
"14397","rodriguezmiguele","cherylmills",NA
"14398","opsnewsticker","newsmahogany",NA
"14401","crowleyphilip","vermarichardr",NA
"14402","valenzuelaarturoa","sullivanjacob",NA
"14403","cherylmills","oscarflores",NA
"14406","opsnewsticker","newsi",NA
"14409","rodriguezmiguele","humaabedin",NA
"14415","caitlinklevorick","cherylmills",NA
"14417","caitlinklevorick","cherylmills",NA
"14418","caitlinklevorick","cherylmills",NA
"14419","rodriguezmiguele","abedinhuma",NA
"14426","haledavidm","sacharalon",NA
"14429","opsnewsticker","newsmahogany",NA
"14430","kennedypatrickf","cherylmills",NA
"14431","rodriguezmiguele","cherylmills",NA
"14433","humaabedin","vermarichardr",NA
"14436","rodriguezmiguele","cherylmills",NA
"14439","opsnewsticker","newsnea",NA
"14447","rodriguezmiguele","humaabedin",NA
"14449","withersannem","newsmahogany",NA
"14450","klevorickcaitlinb","annemarieslaughter",NA
"14451","opsnewsticker","newsmahogany",NA
"14452","mooreannaw","s_specialassistants",NA
"14453","withersannem","newsmahogany",NA
"14454","mertenkennethh","cherylmills",NA
"14455","sullivanjacob","cherylmills",NA
"14457","opsnewsticker","newskorea",NA
"14458","opsnewsticker","newsmahogany",NA
"14466","cherylmills","hydedana",NA
"14467","hydedana","smithjeannemariee",NA
"14468","annemarieslaughter","cherylmills",NA
"14471","kohharoldhongju","sullivanjacob",NA
"14472","rodriguezmiguele","cherylmills",NA
"14478","carsonjohnnie","cherylmills","1.4(D)"
"14479","cherylmills","burnswilliam","1.4(D)"
"14480","evergreen","pir",NA
"14482","hydedana","cherylmills",NA
"14483","cherylmills","riesertim",NA
"14484","cherylmills","riesertim",NA
"14485","cherylmills","riesertim",NA
"14486","cherylmills","riesertim",NA
"14494","cherylmills","tauscherellen",NA
"14495","sullivanjacob","cherylmills",NA
"14498","cherylmills","tauscherellen",NA
"14499","sullivanjacob","cherylmills",NA
"14500","sterntoddd","sullivanjacob",NA
"14501","posnermichaelh","cherylmills",NA
"14502","cherylmills","oteromaria",NA
"14503","oteromaria","posnermichaelh",NA
"14510","lucaslaurad","sullivanjacob",NA
"14513","withersannem","newsmahogany",NA
"14514","rodriguezmiguele","cherylmills",NA
"14515","cherylmills","rodriguezmiguele",NA
"14516","posnermichaelh","cherylmills",NA
"14519","cherylmills","tauscherellen",NA
"14520","sullivanjacob","cherylmills",NA
"14521","cherylmills","tauscherellen",NA
"14522","sullivanjacob","cherylmills",NA
"14523","sullivanjacob","humaabedin",NA
"14524","humaabedin","sullivanjacob",NA
"14525","sullivanjacob","thi",NA
"14526","humaabedin","sullivanjacob",NA
"14527","sullivanjacob","ih",NA
"14529","cherylmills","riesertim",NA
"14534","cherylmills","riesertim",NA
"14535","cherylmills","riesertim",NA
"14536","cherylmills","riesertim",NA
"14537","cherylmills","riesertim",NA
"14540","hydedana","cherylmills",NA
"14545","simmonskristam","newsmahogany",NA
"14550","simmonskristam","newsmahogany",NA
"14551","gordonphiliph","humaabedin",NA
"14552","burnswilliam","sullivanjacob",NA
"14555","cherylmills","laszczychjoanne","1.4(B),1.4(D)"
"14556","cherylmills","adamsthomasc","1.4(B),1.4(D)"
"14562","simmonskristam","newsmahogany",NA
"14565","mullstephend","cherylmills",NA
"14566","gordonphiliph","humaabedin",NA
"14567","gordonphiliph","humaabedin",NA
"14568","verveermelannes","subjectoriginalmessage","1.4(D)"
"14569","simmonskristam","newsmahogany",NA
"14570","mooreannaw","newsmahogany",NA
"14571","mooreannaw","newsmahogany",NA
"14572","gordonphiliph","humaabedin",NA
"14573","humaabedin","gordonphiliph",NA
"14574","verveermelannes","moriartyjamesf","1.4(D)"
"14575","verveermelannes","moriartyjamesf","1.4(D)"
"14576","verveermelannes","moriartyjamesf","1.4(D)"
"14577","posnermichaelh","sullivanjacob",NA
"14581","cherylmills","goosbyeric",NA
"14582","goosbyeric","cherylmills",NA
"14583","mooreannaw","newsnea",NA
"14584","cherylmills","cherylmills",NA
"14585","toivnoraf","reinesphilippei",NA
"14587","cherylmills","humaabedin",NA
"14588","simmonskristam","newswikileaks",NA
"14591","klevorickcaitlinb","cherylmills",NA
"14592","rodriguezmiguele","millscherylid",NA
"14593","sullivanjacob","humaabedin",NA
"14597","jilotylaurenc","jilotylaurenc",NA
"14600","humaabedin","cherylmills",NA
"14601","cherylmills","humaabedin",NA
"14602","simmonskristam","newswikileaks",NA
"14608","simmonskristam","newsmahogany",NA
"14609","gordonphiliph","sullivanjacob",NA
"14612","cherylmills","cherylmills",NA
"14615","vermarichardr","steinbergjamesb",NA
"14616","pascualcarlos","cherylmills",NA
"14618","cherylmills","cherylmills",NA
"14619","klevorickcaitlinb","cherylmills",NA
"14620","burnswilliam","gordonphiliph","1.4(B),1.4(D)"
"14621","gordonphiliph","burnswilliam","1.4(B),1.4(D)"
"14622","simmonskristam","newsmahogany",NA
"14623","holbrookerichard","sullivanjacob","1.4(D)"
"14624","simmonskristam","newsmahogany",NA
"14625","campbellkurtm","sullivanjacob",NA
"14626","sullivanjacob","campbellkurtm",NA
"14627","campbellkurtm","sullivanjacob",NA
"14628","mooreannaw","newsmahogany",NA
"14630","feltmanjeffreyd","sullivanjacob",NA
"14631","simmonskristam","newsmahogany",NA
"14632","mooreannaw","newsmahogany",NA
"14635","kohharoldhongju","hii",NA
"14636","mooreannaw","newsmahogany",NA
"14638","simmonskristam","newsmahogany",NA
"14639","mullstephend","cherylmills","1.4(B),1.4(D)"
"14640","feltmanjeffreyd","sandersonjaneta","1.4(B),1.4(D)"
"14641","feltmanjeffreyd","sandersonjaneta","1.4(B),1.4(D)"
"14645","withersannem","newsmahogany",NA
"14647","mooreannaw","newskorea",NA
"14651","campbellkurtm","sullivanjacob",NA
"14652","sullivanjacob","campbellkurtm",NA
"14656","campbellkurtm","sullivanjacob",NA
"14657","sullivanjacob","campbellkurtm",NA
"14658","mooreannaw","newsmahogany",NA
"14659","mooreannaw","newsmahogany",NA
"14660","lucaslaurad","humaabedin",NA
"14661","crowleyphilip","cherylmills",NA
"14662","cherylmills","annemarieslaughter",NA
"14664","campbellkurtm","sullivanjacob","1.4(B),1.4(D)"
"14665","laszczychjoanne","cherylmills",NA
"14667","withersannem","newsmahogany",NA
"14669","mooreannaw","newsmahogany",NA
"14671","sullivanjacob","humaabedin",NA
"14676","mooreannaw","newsmahogany",NA
"14680","mooreannaw","newsmahogany",NA
"14682","cherylmills","lewjacob",NA
"14691","mooreannaw","newsmahogany",NA
"14692","sullivanjacob","lewjacob",NA
"14694","simmonskristam","newsmahogany",NA
"14696","mooreannaw","newsmahogany",NA
"14697","mooreannaw","newsmahogany",NA
"14704","mooreannaw","newsmahogany",NA
"14710","feltmanjeffreyd","sullivanjacobh",NA
"14721","withersannem","newsmahogany",NA
"14728","withersannem","newsmahogany",NA
"14736","withersannem","newsmahogany",NA
"14740","hormatsrobertd","sullivanjacob",NA
"14754","withersannem","newsmahogany",NA
"14755","withersannem","newsmahogany",NA
"14756","hoffredericc","sullivanjacob","1.4(B),1.4(D)"
"14761","withersannem","newsmahogany",NA
"14762","schwerindanielb","reinesphilippei",NA
"14764","withersannem","newsmahogany",NA
"14771","mooreannaw","newsmahogany",NA
"14774","schwartzlarry","mchalejuditha",NA
"14775","cherylmills","cherylmills",NA
"14776","toivnoraf","cherylmills",NA
"14777","mooreannaw","newsmahogany",NA
"14778","mooreannaw","newsmahogany",NA
"14779","simmonskristam","newsmahogany",NA
"14780","toivnoraf","cherylmills",NA
"14781","toivnoraf","cherylmills",NA
"14783","cherylmills","annemarieslaughter",NA
"14785","vermarichardr","cherylmills",NA
"14790","schwartzlarry","mchalejuditha",NA
"14793","mullstephend","humaabedin",NA
"14794","annemarieslaughter","verveermelannes",NA
"14795","mullstephend","abedinhuma",NA
"14797","simmonskristam","newsmahogany",NA
"14800","simmonskristam","newsmahogany",NA
"14802","mooreannaw","newsmahogany",NA
"14803","hormatsrobertd","sullivanjacob",NA
"14804","toivnoraf","cherylmills",NA
"14805","toivnoraf","cherylmills",NA
"14806","mullstephend","humaabedin",NA
"14807","mullstephend","humaabedin",NA
"14808","buhlcindy","cherylmills",NA
"14809","sullivanjacob","sacharalon",NA
"14810","mooreannaw","newsmahogany",NA
"14815","jilotylaurenc","humaabedin",NA
"14816","humaabedin","jilotylaurenc",NA
"14819","humaabedin","jilotylaurenc",NA
"14825","simmonskristam","newsmahogany",NA
"14826","toivnoraf","cherylmills",NA
"14828","toivnoraf","cherylmills",NA
"14829","reynosojulissa","sullivanjacob",NA
"14835","withersannem","newsmahogany",NA
"14836","cherylmills","liz",NA
"14839","holbrookerichard","lakesullivansullivanjacob","1.4(B),1.4(D)"
"14840","cherylmills","lbatwood",NA
"14841","withersannem","newsmahogany",NA
"14842","withersannem","newsmahogany",NA
"14844","cherylmills","jacobsjanicel",NA
"14847","cherylmills","liz",NA
"14849","withersannem","newsmahogany",NA
"14850","curtismeghanna","cherylmills",NA
"14851","curtismeghanna","ashnazanin",NA
"14852","burnswilliam","sullivanjacob",NA
"14858","cherylmills","andrewsamet",NA
"14859","cherylmills","andrewsamet",NA
"14860","cherylmills","jeongdawoon",NA
"14864","humaabedin","dunndavid",NA
"14865","cherylmills","albond",NA
"14866","withersannem","newsmahogany",NA
"14867","annemarieslaughter","hydedana",NA
"14868","campbellkurtm","verveermelannes",NA
"14869","verveermelannes","campbellkurtm",NA
"14870","humaabedin","jilotylaurenc",NA
"14872","sullivanjacob","hhappytocomeoverifyoudlike",NA
"14877","withersannem","newsmahogany",NA
"14880","humaabedin","vodaebeling",NA
"14885","holbrookerichard","sullivanjacob","1.4(B),1.4(D)"
"14886","simmonskristam","newsafghanistan",NA
"14887","simmonskristam","newsmahogany",NA
